order_id,restaurant_id,rider_id,order_timestamp,items_count,order_complexity_score,map_routing_efficiency,num_traffic_signals,signal_wait_time_min,actual_prep_time_min,actual_delivery_time_min,distance_km,traffic_level,weather_condition,peak_hour_flag,order_status,customer_eta_given_min,actual_total_time_min
7302,28,195,10/26/2023 6:25,6,2,0.86,24,4,28.3,32,9.3,Low,Clear,0,Delivered,68,62.5
7303,225,322,10/10/2023 0:51,3,1,0.88,21,7,13.7,28.6,7.7,High,Clear,0,Delivered,43,45.5
7304,51,78,10/14/2023 15:26,5,5,0.8,6,0.9,20.8,8.3,3.8,Low,Clear,0,Delivered,42,35.7
7305,263,250,10/19/2023 15:54,7,3,0.93,10,2.8,21.2,25.7,8.5,Medium,Clear,0,Delivered,63,54.3
7306,279,232,10/19/2023 7:30,4,1,0.71,10,2.2,8.5,21.7,4.8,Medium,Clear,0,Delivered,33,33.5
7307,46,180,10/3/2023 17:25,5,3,0.77,4,2.2,12.2,9.2,1.7,High,Clear,0,Delivered,32,28.7
7308,106,382,10/27/2023 1:32,3,1,0.79,4,0.8,9.8,15.3,3.6,Medium,Rain,0,Delivered,38,34.8
7309,284,492,10/22/2023 12:54,3,1,0.92,13,1.2,11.7,14.6,5.3,Low,Rain,1,Delivered,32,29.1
7310,24,177,10/26/2023 15:21,1,3,0.94,26,2.8,25.3,33.9,12,Low,Clear,0,Delivered,65,60.6
7311,7,29,10/28/2023 21:59,8,2,0.89,27,3.5,19.8,21,9.4,Low,Clear,1,Delivered,46,45.4
7312,3,496,10/6/2023 15:04,5,3,0.8,5,0.9,16.5,12.3,4.1,Low,Clear,0,Delivered,32,34.7
7313,258,166,10/13/2023 11:41,8,4,0.78,26,9,27.8,64.9,9.4,High,Clear,0,Delivered,99,95.9
7314,263,326,10/3/2023 14:59,1,5,0.82,6,2.2,38.1,13.2,4.9,Medium,Clear,1,Delivered,64,55.1
7315,121,498,10/23/2023 12:54,1,4,0.83,20,1.4,52.7,24.5,7.7,Low,Clear,1,Delivered,71,78.3
7316,208,226,10/17/2023 17:51,2,1,0.88,12,4.2,31,31.7,9.4,Medium,Clear,0,Delivered,75,67.7
7317,21,136,10/12/2023 13:15,6,3,0.9,25,8.8,50.2,34.2,9.1,Medium,Clear,1,Delivered,85,91.8
7318,140,187,10/29/2023 11:21,1,2,0.81,1,0.3,28.8,12,2.5,Medium,Clear,0,Delivered,54,50.1
7319,280,55,10/25/2023 10:02,6,2,0.74,15,5,36.1,78,10.1,High,Clear,0,Delivered,126,120.7
7320,289,366,10/31/2023 1:28,3,4,0.83,7,3,40.8,39.7,11.2,Medium,Rain,0,Delivered,94,87.4
7321,206,2,10/19/2023 9:53,7,4,0.81,5,1.3,27,14.8,3.6,Medium,Clear,0,Delivered,53,50.6
7322,43,410,10/23/2023 17:09,3,1,0.72,7,1.3,32.7,13.9,4.6,Medium,Clear,0,Delivered,53,56.2
7323,118,319,10/19/2023 1:45,2,5,0.76,31,2.1,47.3,25.6,11.3,Low,Clear,0,Delivered,92,76.9
7324,5,17,10/13/2023 3:27,2,1,0.82,29,5.5,30.3,51.7,11.8,Medium,Clear,0,Delivered,106,89
7325,207,59,10/28/2023 8:12,7,2,0.87,6,2.6,42.1,17.2,6,Medium,Clear,0,Delivered,62,64.5
7326,123,88,10/14/2023 3:16,5,3,0.86,3,0.9,44.3,5,1.4,Medium,Clear,0,Delivered,65,56.5
7327,142,223,10/14/2023 11:48,7,4,0.76,10,1.6,41.7,40.2,11.3,Low,Clear,0,Delivered,100,87.4
7328,232,272,10/10/2023 19:03,2,2,0.77,2,0.8,35.9,4.9,1.3,Medium,Clear,1,Delivered,44,42.1
7329,164,58,10/5/2023 3:28,4,1,0.91,5,0.8,6,12.6,4.6,Medium,Clear,0,Delivered,30,25.7
7330,35,192,10/26/2023 15:17,3,5,0.8,5,1.3,51,10,2,Medium,Clear,0,Delivered,76,67.1
7331,11,50,10/19/2023 20:40,3,3,0.76,18,5.9,27.7,22,6.6,Medium,Clear,1,Delivered,61,55.6
7332,75,213,10/16/2023 5:50,6,5,0.84,1,0.1,25.5,2.4,1.4,Low,Clear,0,Delivered,40,37.2
7333,300,230,10/22/2023 2:14,2,1,0.85,2,0.3,35.4,12.6,3.5,Low,Rain,0,Delivered,61,55.8
7334,198,154,10/13/2023 0:51,6,1,0.76,12,10.1,27.6,29.8,6,High,Clear,0,Delivered,58,58.9
7335,264,273,10/17/2023 2:17,2,2,0.84,1,0.2,25.6,4.2,1.8,Medium,Clear,0,Delivered,42,35.9
7336,224,370,10/8/2023 14:56,3,3,0.92,5,0.5,37,23.5,6.3,Low,Heavy Rain,1,Delivered,74,64.4
7337,122,46,10/29/2023 22:51,2,1,0.75,10,1.5,9.2,10.6,3.9,Low,Clear,0,Delivered,25,23.1
7338,74,362,10/29/2023 15:33,8,2,0.81,7,2.2,16.4,21.9,3.9,High,Clear,0,Delivered,52,47.4
7339,28,383,10/25/2023 7:30,5,1,0.73,32,2.8,26,46.4,11.3,Low,Clear,0,Delivered,77,81.9
7340,171,452,10/24/2023 17:39,2,2,0.76,9,2.9,34,34.2,8.6,Medium,Clear,0,Delivered,78,69.6
7341,216,306,10/21/2023 3:21,2,5,0.83,14,3.9,24.2,28.2,11.2,Medium,Clear,0,Delivered,67,55.6
7342,101,427,10/2/2023 16:59,7,2,0.99,20,3.9,10.5,27.1,7.3,Medium,Clear,0,Delivered,47,45.8
7343,246,118,10/2/2023 13:25,5,5,0.91,17,2.2,31,52.4,11,Low,Heavy Rain,1,Delivered,101,91.2
7344,93,176,10/12/2023 22:13,5,4,0.98,11,1.7,42.5,20.9,10.2,Low,Clear,0,Delivered,63,66.1
7345,63,68,10/5/2023 20:11,5,1,0.73,18,7.9,24.7,51.1,12,High,Clear,1,Delivered,77,80.2
7346,266,251,10/15/2023 1:07,6,4,0.98,8,0.7,23.4,16.4,6.5,Low,Rain,0,Delivered,53,46.5
7347,206,403,10/11/2023 3:00,3,3,0.85,21,3.8,24.3,29.7,8.7,Medium,Clear,0,Delivered,60,63.1
7348,80,230,10/16/2023 3:48,7,4,0.78,4,2.5,36,21.8,2.8,High,Rain,0,Delivered,58,61
7349,37,409,10/20/2023 21:06,2,2,0.95,7,2,41.1,35.9,11.3,Medium,Clear,1,Delivered,89,84.6
7350,11,200,10/6/2023 19:29,5,2,0.88,10,3.6,32.2,22.1,5.4,Medium,Clear,1,Cancelled,52,56.4
7351,115,146,10/25/2023 3:35,5,3,0.73,30,5.1,18.8,32.5,11.1,Medium,Clear,0,Delivered,54,57.4
7352,90,51,10/10/2023 15:53,3,3,0.86,5,3.4,12.7,21.4,2.1,High,Rain,0,Delivered,37,41.3
7353,232,402,10/23/2023 1:02,4,1,0.89,11,9.4,30.7,44.4,6.7,High,Clear,0,Delivered,99,84.9
7354,19,368,10/23/2023 11:36,2,2,0.71,0,0,35.8,3.4,1,Low,Clear,0,Delivered,40,41.5
7355,52,186,10/30/2023 8:15,4,3,0.86,11,1.1,32,11.9,5.6,Low,Clear,0,Cancelled,42,46.7
7356,274,320,10/12/2023 13:13,4,4,0.81,3,1.1,21.8,6.9,1.9,High,Clear,1,Delivered,41,35.2
7357,94,199,10/12/2023 8:29,5,2,0.84,16,10,33.6,60.3,5.9,High,Rain,0,Delivered,97,103.9
7358,32,441,10/22/2023 19:32,8,3,0.73,19,1.8,21.5,26.3,7.1,Low,Rain,1,Cancelled,62,54.2
7359,151,145,10/4/2023 22:34,6,1,0.85,28,8.6,11.9,64.1,10.4,High,Clear,0,Delivered,87,81.7
7360,140,59,10/24/2023 18:32,3,5,1,10,1.1,35.7,7.9,4.2,Low,Clear,0,Delivered,53,51.8
7361,58,195,10/8/2023 22:39,2,2,0.92,8,1,15.2,21.2,7.2,Low,Clear,0,Delivered,45,43.5
7362,21,470,10/20/2023 16:49,2,2,0.98,3,1.2,39.6,6.7,1.7,Medium,Clear,0,Delivered,49,49.6
7363,149,143,10/10/2023 2:42,2,2,0.78,28,13.3,16.8,50.1,11,Medium,Clear,0,Delivered,79,71.5
7364,221,223,10/27/2023 10:24,6,2,0.81,14,2.3,6.7,21.5,6,Low,Clear,0,Delivered,37,35.4
7365,221,100,10/7/2023 21:36,4,5,0.89,9,5.6,22.5,28.2,3.8,High,Rain,1,Delivered,65,58.8
7366,242,26,10/23/2023 1:30,1,5,0.92,10,4.2,44.7,18.8,6.1,Medium,Clear,0,Delivered,72,72.3
7367,219,432,10/22/2023 12:32,3,1,0.79,7,3,19.5,37.3,6.3,Medium,Rain,1,Delivered,61,61.7
7368,29,14,10/5/2023 0:10,1,2,0.8,6,2.8,12.5,38.7,9.2,Medium,Clear,0,Delivered,59,56.2
7369,47,122,10/3/2023 4:38,4,3,0.74,13,1.2,27.1,29.3,11.7,Low,Clear,0,Delivered,60,61.2
7370,58,465,10/31/2023 11:10,5,4,0.9,1,0.2,26.2,6.5,3,Medium,Clear,0,Delivered,44,36.8
7371,275,265,10/30/2023 9:07,1,2,0.8,2,0.5,19,4.7,1.6,Medium,Clear,0,Delivered,33,33.3
7372,140,7,10/13/2023 3:20,8,5,0.74,23,10.3,35,50.9,8.2,Medium,Clear,0,Delivered,85,87.7
7373,23,494,10/9/2023 21:18,1,1,0.89,12,1.7,30.7,19.6,10.7,Low,Clear,1,Delivered,51,51.5
7374,63,219,10/12/2023 22:33,3,2,0.7,20,1.5,12.8,30.1,7.2,Low,Clear,0,Delivered,60,51.5
7375,52,220,10/7/2023 22:17,4,1,0.99,5,0.9,29.5,4,1.9,Low,Clear,0,Delivered,34,36.6
7376,266,183,10/17/2023 2:10,3,3,0.89,4,2.7,21.6,20.1,5.6,High,Clear,0,Delivered,51,43.2
7377,167,396,10/19/2023 7:14,5,3,0.88,20,6,24.7,47.9,8.2,High,Clear,0,Delivered,82,75.2
7378,151,401,10/21/2023 9:28,6,3,0.89,13,7.3,18.1,22.8,4.6,High,Clear,0,Delivered,47,43.7
7379,11,457,10/20/2023 8:56,6,3,0.79,10,4.1,22.5,40.6,10.3,Medium,Rain,0,Delivered,64,68.8
7380,95,108,10/8/2023 15:36,8,4,0.77,5,1.3,17.5,11.9,3.5,Medium,Clear,0,Delivered,31,30.6
7381,72,492,10/16/2023 17:59,6,1,0.86,12,1.7,38.9,11.3,5,Low,Clear,0,Delivered,63,53.1
7382,48,392,10/11/2023 14:50,2,2,0.98,9,3.5,43.2,36,11.1,Medium,Rain,1,Delivered,75,83.2
7383,272,347,10/26/2023 2:23,6,4,0.78,13,5.5,20.2,39.9,7.3,Medium,Clear,0,Delivered,64,63.4
7384,95,124,10/11/2023 17:27,8,2,0.91,1,0.1,19.4,2.4,1.1,Low,Rain,0,Delivered,31,29.4
7385,233,170,10/13/2023 22:19,7,5,0.99,8,0.7,49.3,10.1,3.7,Low,Clear,0,Delivered,62,60.5
7386,48,460,10/26/2023 8:25,6,4,0.86,19,3.1,44.9,29.2,9.3,Low,Clear,0,Delivered,92,80.1
7387,208,421,10/29/2023 8:31,4,4,0.84,3,0.2,35.9,3.9,1.6,Low,Rain,0,Delivered,49,46.1
7388,227,404,10/10/2023 1:39,7,5,0.92,33,3.8,18,44.2,11.9,Low,Rain,0,Delivered,76,69.3
7389,77,257,10/25/2023 8:21,8,4,0.74,23,1.6,17.3,23.4,10.9,Low,Clear,0,Delivered,46,49.1
7390,219,9,10/5/2023 9:17,6,1,0.71,3,0.6,15.8,10.2,3.5,Medium,Clear,0,Delivered,30,30.9
7391,81,367,10/20/2023 7:52,6,3,0.81,10,0.8,46.5,37.5,10.9,Low,Clear,0,Delivered,100,85.6
7392,37,280,10/26/2023 23:34,5,2,0.95,10,7.3,32.5,46.4,8.7,High,Clear,0,Cancelled,90,84.4
7393,102,125,10/8/2023 14:44,5,5,0.72,3,1.3,30.4,22.8,5.7,High,Clear,1,Delivered,67,60.9
7394,191,162,10/4/2023 3:16,1,3,0.88,4,2.4,7.1,11.4,3.2,High,Clear,0,Delivered,20,20.4
7395,29,36,10/30/2023 9:11,7,4,0.72,4,1.5,13.5,12.6,3.2,Medium,Rain,0,Delivered,40,34
7396,253,4,10/8/2023 11:33,8,1,0.85,17,5.7,7.2,38.6,7.5,Medium,Clear,0,Delivered,46,48.2
7397,251,413,10/21/2023 7:28,3,4,0.74,7,2.6,36.2,20.4,5.6,Medium,Clear,0,Delivered,74,65.3
7398,226,87,10/14/2023 10:48,1,5,0.88,19,3.2,26.9,29.1,7.5,Low,Rain,0,Delivered,55,57.3
7399,94,483,10/14/2023 7:11,1,4,0.79,6,2.8,37.5,21.4,4.6,Medium,Clear,0,Delivered,72,63.8
7400,86,400,10/1/2023 20:55,2,1,0.81,10,7.1,41.6,23.1,3.5,High,Clear,1,Delivered,81,67.5
7401,110,264,10/29/2023 17:32,3,4,0.72,17,3.7,28.4,34.7,10.2,Medium,Clear,0,Delivered,74,68.6
7402,217,91,10/6/2023 6:41,2,4,0.93,30,14.2,41.3,59,11.1,Medium,Clear,0,Delivered,120,107.1
7403,196,295,10/15/2023 0:41,6,4,0.88,9,1.6,24.1,33.6,8.8,Medium,Clear,0,Delivered,71,64.2
7404,297,58,10/30/2023 19:55,8,4,0.87,1,0.5,33.6,8,2.8,Medium,Clear,1,Delivered,49,48.3
7405,44,140,10/26/2023 9:21,5,1,0.9,3,1.7,34.6,14.6,2,High,Heavy Rain,0,Delivered,58,59
7406,90,172,10/2/2023 5:05,6,2,0.9,12,1.9,13.6,17.7,6.9,Low,Clear,0,Delivered,38,34.7
7407,155,260,10/22/2023 22:29,2,3,0.81,20,10.1,8.6,44,7.1,High,Clear,0,Delivered,64,54.5
7408,109,495,10/25/2023 16:19,5,5,0.78,7,2.4,21.1,26.4,8,Medium,Clear,0,Delivered,66,56.1
7409,59,25,10/22/2023 11:12,1,2,0.79,10,3.9,33.5,48,11,High,Clear,0,Delivered,91,91.2
7410,110,198,10/4/2023 0:21,8,1,0.94,12,5.4,23.9,28.4,8.1,Medium,Rain,0,Delivered,68,58.4
7411,106,67,10/22/2023 17:26,8,5,0.75,19,4.9,26.5,54.7,11.1,Medium,Clear,0,Delivered,86,90.7
7412,221,423,10/16/2023 1:07,6,5,0.85,4,1.8,10.9,10.6,2.3,High,Clear,0,Delivered,33,30.2
7413,263,118,10/11/2023 12:05,2,4,0.89,10,5.7,38.3,46.8,8.8,High,Clear,1,Delivered,98,93.7
7414,82,280,10/4/2023 13:23,6,3,0.85,13,1.4,38.9,57.6,11.2,Low,Heavy Rain,1,Delivered,105,105.5
7415,272,469,10/26/2023 13:31,3,3,0.87,15,3.1,27.4,19,6.1,Medium,Clear,1,Delivered,60,52.8
7416,49,6,10/17/2023 3:25,8,1,0.95,20,1.3,9.2,28.8,11.6,Low,Clear,0,Cancelled,46,41.4
7417,32,97,10/4/2023 23:37,2,2,0.8,20,2,8.4,23.6,7.1,Low,Rain,0,Delivered,38,33.3
7418,89,72,10/28/2023 17:23,5,4,0.8,25,9.8,8.3,54.3,11.4,Medium,Clear,0,Delivered,75,68.8
7419,19,417,10/15/2023 4:49,8,3,0.75,6,0.5,41.4,17,9.2,Low,Clear,0,Delivered,66,68.1
7420,3,432,10/21/2023 5:50,4,4,0.93,4,0.9,15,20.7,6,Medium,Clear,0,Delivered,42,39.4
7421,60,451,10/28/2023 7:04,6,2,0.76,3,1,30.3,4.3,1.4,Medium,Clear,0,Delivered,40,41.4
7422,242,380,10/27/2023 10:52,7,5,0.86,8,5.6,44.2,32,8.2,High,Clear,0,Delivered,93,78.9
7423,29,258,10/26/2023 15:12,6,2,0.96,3,0.5,9.1,7.7,3.8,Low,Clear,0,Delivered,20,18.2
7424,75,38,10/11/2023 15:48,7,5,0.73,11,0.8,32.1,13.2,4.2,Low,Clear,0,Delivered,50,48.6
7425,70,296,10/10/2023 4:21,3,2,0.75,3,0.9,36.7,4,1.2,Medium,Clear,0,Delivered,46,48.8
7426,83,56,10/22/2023 10:11,5,4,0.76,15,2.6,15.2,22,7.1,Low,Rain,0,Delivered,51,46.8
7427,173,103,10/17/2023 20:46,6,2,0.74,3,0.4,39.4,14.2,4.2,Low,Clear,1,Delivered,53,56.7
7428,197,103,10/18/2023 1:04,7,3,0.98,6,0.8,27.8,30,11.8,Low,Clear,0,Delivered,58,62.6
7429,147,216,10/3/2023 10:52,4,3,0.92,18,15.1,23.8,47.9,9.2,High,Clear,0,Delivered,68,74
7430,273,21,10/24/2023 6:52,6,1,0.84,3,1.5,37.9,30.6,4.9,High,Rain,0,Delivered,90,76.8
7431,35,115,10/20/2023 11:26,3,3,0.79,7,4.4,43.4,46.1,4.2,High,Heavy Rain,0,Delivered,98,94.8
7432,113,210,10/8/2023 0:42,4,3,0.73,13,4,22.4,35.7,8.9,Medium,Rain,0,Delivered,63,66.3
7433,206,291,10/19/2023 18:45,1,5,0.71,2,0.5,28.3,12.4,3.8,Medium,Clear,0,Delivered,54,48.3
7434,158,203,10/30/2023 8:33,1,4,0.89,17,14.1,28,42.7,5.9,High,Clear,0,Delivered,78,75.4
7435,253,459,10/19/2023 13:20,6,4,0.85,1,0.3,11.6,6.2,2.8,Medium,Clear,1,Delivered,25,21.4
7436,122,323,10/18/2023 8:19,2,5,0.88,5,1,14.1,19.1,3.8,Medium,Rain,0,Delivered,32,34.7
7437,48,188,10/2/2023 20:06,2,3,0.75,5,1,46.2,7,2.1,Medium,Clear,1,Delivered,61,62.7
7438,185,151,10/2/2023 2:16,2,2,0.88,16,3.1,32.4,18.8,5.7,Medium,Clear,0,Delivered,64,53.7
7439,273,449,10/5/2023 15:48,2,5,0.76,6,2.4,43.4,38.5,11.2,Medium,Clear,0,Delivered,93,83.7
7440,101,191,10/7/2023 13:43,7,4,0.71,6,2.8,15.7,13.2,2.1,Medium,Clear,1,Delivered,38,36.2
7441,15,407,10/4/2023 8:58,8,1,0.96,7,0.6,17,12.5,5.8,Low,Rain,0,Delivered,42,36.3
7442,128,214,10/12/2023 16:02,6,4,0.95,3,0.2,24.5,9.2,4.3,Low,Clear,0,Delivered,45,40.2
7443,210,379,10/24/2023 16:14,4,2,0.88,12,4.5,34.7,31.9,5,High,Clear,0,Delivered,71,76
7444,112,42,10/7/2023 15:43,3,4,0.97,20,7.9,31.8,42,9.5,Medium,Heavy Rain,0,Delivered,92,83.1
7445,270,478,10/27/2023 17:50,3,5,0.93,4,0.6,18.1,16.4,5.8,Low,Rain,0,Delivered,41,42
7446,142,448,10/22/2023 4:47,7,1,0.78,16,4.3,27.9,30.4,8.2,Medium,Clear,0,Delivered,59,62.4
7447,173,194,10/16/2023 20:38,2,4,0.97,29,4.7,43.7,30,11.7,Medium,Clear,1,Delivered,68,75.4
7448,166,250,10/5/2023 1:49,1,5,0.82,14,11.5,33.3,44.5,7.8,High,Clear,0,Delivered,91,86
7449,119,81,10/27/2023 22:39,5,5,1,6,1.1,28.2,18.6,4.7,Medium,Clear,0,Delivered,58,52
7450,203,41,10/3/2023 5:24,2,5,0.91,5,0.4,35.9,13.2,5.4,Low,Clear,0,Delivered,56,56.6
7451,11,370,10/18/2023 23:51,2,1,0.76,20,4.8,24.3,32.6,8.7,Medium,Clear,0,Delivered,65,60.8
7452,249,20,10/15/2023 22:31,6,5,0.82,12,4.4,33.9,27.5,8.6,Medium,Clear,0,Delivered,67,62.9
7453,248,9,10/4/2023 3:27,7,1,0.9,12,6.1,7.2,21.1,5,High,Clear,0,Delivered,37,32.2
7454,154,313,10/20/2023 0:08,1,2,0.94,21,1.4,34,25,9,Low,Clear,0,Delivered,61,60.7
7455,25,124,10/23/2023 2:10,5,2,0.87,16,2.4,10.5,13.5,7.1,Low,Clear,0,Delivered,29,30.7
7456,221,203,10/18/2023 22:20,4,2,0.92,29,18.3,5.7,73.7,11.8,High,Clear,0,Delivered,84,84.5
7457,110,401,10/22/2023 23:49,4,5,0.84,20,8.5,28.8,36.9,11,Medium,Clear,0,Delivered,66,73.5
7458,90,78,10/26/2023 11:01,5,1,0.79,24,4.3,15.2,30.1,10.1,Medium,Clear,0,Delivered,47,49.6
7459,265,210,10/13/2023 21:37,5,2,0.91,3,2.6,35.2,8.1,1.4,High,Rain,1,Delivered,49,50.9
7460,40,18,10/20/2023 20:10,7,3,0.95,6,0.4,49.5,11.5,5.2,Low,Clear,1,Delivered,64,64.8
7461,263,236,10/31/2023 8:07,4,2,0.8,8,2.7,29,24.8,7.3,Medium,Clear,0,Delivered,68,58.4
7462,158,498,10/3/2023 4:12,2,5,0.83,11,3.6,26.8,29.7,6.7,Medium,Clear,0,Delivered,62,60.7
7463,118,319,10/3/2023 17:02,7,3,0.8,17,7.6,41.7,31.8,9.4,Medium,Clear,0,Delivered,78,76
7464,256,200,10/16/2023 1:08,8,4,0.74,6,2,24,46.8,11,Medium,Clear,0,Delivered,79,75.1
7465,196,349,10/24/2023 23:02,2,3,0.93,9,2.2,22.1,29.6,9.7,Medium,Rain,0,Delivered,56,57.7
7466,14,456,10/13/2023 11:33,6,4,0.85,1,0.1,21.3,10,3.4,Low,Clear,0,Delivered,33,34.2
7467,118,282,10/29/2023 1:21,1,3,0.75,11,5,45.5,40.2,6.3,High,Clear,0,Delivered,93,92.6
7468,217,476,10/26/2023 3:35,5,1,0.8,12,3,45.9,25.5,5.3,Medium,Clear,0,Delivered,81,73.5
7469,205,456,10/3/2023 11:32,2,3,0.92,24,2,36.3,37.5,9.4,Low,Rain,0,Delivered,93,78.8
7470,77,252,10/30/2023 13:25,2,2,0.81,20,4.7,14.5,31.2,10.8,Medium,Clear,1,Delivered,49,47.8
7471,172,340,10/14/2023 16:32,1,4,0.72,2,0.3,47.7,9.9,4.2,Low,Clear,0,Delivered,66,64.1
7472,26,239,10/2/2023 9:13,5,4,0.73,12,5.3,14.4,24.5,6.4,Medium,Clear,0,Delivered,41,44.2
7473,128,456,10/6/2023 19:29,1,2,1,13,8,24.1,48.6,9.1,High,Clear,1,Delivered,89,81
7474,142,462,10/21/2023 15:22,1,1,0.83,3,0.5,33.7,3.4,1.5,Low,Clear,0,Delivered,46,41.9
7475,24,269,10/25/2023 14:43,4,3,0.89,17,2,37.2,26.8,11.6,Low,Clear,1,Delivered,77,69.8
7476,232,119,10/7/2023 14:18,1,1,0.89,22,7.7,35.6,62.4,9.8,Medium,Rain,1,Delivered,122,105.1
7477,177,488,10/18/2023 16:56,7,2,0.75,6,2.9,25.8,35.4,7,Medium,Clear,0,Delivered,61,62.4
7478,235,401,10/4/2023 15:49,7,3,0.82,26,7.3,42,42.8,9.6,Medium,Rain,0,Delivered,97,94.1
7479,26,371,10/12/2023 12:23,7,2,0.91,12,4.3,12.3,34.6,10.2,Medium,Clear,1,Delivered,56,52.8
7480,266,282,10/9/2023 16:49,5,4,0.83,3,0.4,22.7,18.3,6.4,Low,Clear,0,Delivered,56,50.7
7481,117,390,10/7/2023 6:22,2,4,0.88,4,0.5,18.3,9.5,5.8,Low,Clear,0,Delivered,30,29.9
7482,58,337,10/7/2023 3:00,2,4,0.81,10,1,22.2,24.8,10.2,Low,Clear,0,Delivered,57,51.2
7483,270,388,10/3/2023 12:31,4,5,0.78,9,4.1,22.6,35.4,10.5,Medium,Clear,1,Delivered,54,60
7484,295,345,10/9/2023 21:31,5,5,0.71,2,0.3,43,6.4,2.4,Low,Clear,1,Cancelled,62,53.9
7485,122,7,10/7/2023 19:39,7,4,0.83,21,9.8,23.4,77.7,11,Medium,Rain,1,Delivered,112,102.9
7486,159,273,10/5/2023 10:23,2,5,0.82,6,0.6,31.1,7.5,4,Low,Clear,0,Delivered,41,41.2
7487,178,253,10/22/2023 6:24,1,5,0.84,18,15,14.2,100,8.3,High,Heavy Rain,0,Delivered,117,116.2
7488,144,342,10/21/2023 3:31,7,2,0.7,21,14.3,23.4,47.8,8.8,High,Clear,0,Cancelled,74,77.4
7489,89,128,10/30/2023 0:26,7,3,0.86,7,3.4,9.2,28.2,4.1,Medium,Rain,0,Delivered,43,43.7
7490,239,374,10/26/2023 13:44,3,4,0.74,8,4.4,21.2,21.8,4.3,High,Clear,1,Delivered,58,50.5
7491,38,92,10/28/2023 16:17,7,5,0.85,21,6.4,34.2,32,8.8,High,Clear,0,Delivered,83,73.5
7492,79,306,10/3/2023 6:14,3,2,0.8,2,0.6,24.7,9.7,2.9,Medium,Rain,0,Delivered,40,42
7493,252,384,10/3/2023 1:06,8,2,0.71,16,10,38.1,77.3,10.4,High,Clear,0,Delivered,138,124.6
7494,149,6,10/8/2023 3:45,7,3,0.75,6,3.5,15.4,22.4,3.5,High,Clear,0,Delivered,39,40.3
7495,16,414,10/20/2023 10:20,8,2,0.78,9,2.6,6,34.6,4.9,Medium,Heavy Rain,0,Delivered,57,49.3
7496,269,74,10/20/2023 12:51,7,1,0.77,7,3,36.9,28.4,3.9,High,Clear,1,Cancelled,87,74.1
7497,118,498,10/24/2023 8:54,7,1,0.88,5,3.7,34.2,22.5,3.7,High,Clear,0,Delivered,64,61.8
7498,192,56,10/9/2023 1:42,3,4,0.71,14,1.7,32.1,26.3,11.8,Low,Clear,0,Delivered,55,60.5
7499,288,295,10/26/2023 18:32,3,3,0.83,6,2.2,26.6,22.5,3.8,High,Clear,0,Delivered,49,50.6
7500,297,398,10/14/2023 12:11,8,1,0.94,4,0.8,26.5,26.4,7.4,Medium,Clear,1,Delivered,63,59.7
7501,194,310,10/13/2023 20:28,1,3,0.79,15,11.5,19.6,54,9.2,High,Clear,1,Delivered,73,79.1
7502,281,238,10/23/2023 2:46,2,4,0.88,4,0.5,11.3,3,1.5,Low,Clear,0,Cancelled,26,22.3
7503,250,490,10/31/2023 0:05,8,2,0.98,6,0.7,14.5,24.8,10.7,Low,Clear,0,Delivered,47,47.8
7504,231,22,10/3/2023 10:14,4,2,0.94,2,0.9,41.5,10.9,2.7,High,Rain,0,Delivered,60,54.2
7505,3,441,10/7/2023 18:17,8,2,0.95,15,3.9,9.3,22.4,7.5,Medium,Clear,0,Delivered,42,35.6
7506,174,41,10/19/2023 8:20,1,1,0.83,18,7.6,39.2,35,8.1,Medium,Clear,0,Delivered,74,79
7507,240,346,10/18/2023 23:04,2,3,0.73,13,3.2,17,34.3,7.9,Medium,Clear,0,Delivered,56,56.4
7508,104,266,10/22/2023 6:30,5,1,0.85,25,5.4,35.7,27.5,9.1,Medium,Clear,0,Delivered,75,64.4
7509,289,258,10/31/2023 7:18,2,5,0.72,19,7,47.3,43.8,11.2,Medium,Clear,0,Cancelled,87,95.8
7510,244,451,10/26/2023 20:27,2,3,0.85,8,6.1,11.3,51.9,11.2,High,Rain,1,Delivered,66,67.4
7511,288,48,10/20/2023 0:45,2,4,0.85,12,2.6,32,31.6,7.4,Medium,Clear,0,Delivered,71,65
7512,273,298,10/18/2023 10:42,1,1,0.95,9,2.2,37,20.2,5.1,Medium,Clear,0,Delivered,55,60.2
7513,120,139,10/27/2023 8:32,2,2,0.86,7,2.2,30.2,20.3,4.5,High,Clear,0,Cancelled,54,57.6
7514,259,202,10/22/2023 9:03,7,2,0.73,30,5.1,32.2,85.1,10.8,Medium,Rain,0,Delivered,125,121.3
7515,70,140,10/18/2023 6:05,8,2,0.84,17,3,38.9,31.9,10.4,Medium,Clear,0,Delivered,75,79
7516,183,142,10/18/2023 4:20,2,1,0.92,9,3,12.9,15.7,4.3,High,Clear,0,Cancelled,31,31.6
7517,247,286,10/23/2023 12:23,8,1,0.73,4,3.1,26.3,24.9,2.7,High,Rain,1,Delivered,59,56.8
7518,118,233,10/23/2023 13:29,5,2,0.85,24,15.7,44.7,58.1,10.5,High,Clear,1,Delivered,107,111.2
7519,31,316,10/11/2023 1:06,5,2,0.85,5,1.2,34.3,31,7.7,Medium,Clear,0,Delivered,75,70.7
7520,149,461,10/4/2023 8:14,3,2,0.98,12,2.4,14.4,10.8,4.4,Medium,Clear,0,Delivered,36,35.2
